id,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
10326809998592400000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1c4b269b,3bd9e8e7,1,0,22676,320,50,2616,0,35,-1,51
10326867043642500000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,95315517,ce5b4c68,4fb86573,1,3,23642,320,50,2709,3,39,100133,23
10327069855392200000,14103100,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,eeb169da,be87996b,1,2,22933,320,50,2652,0,171,100248,94
10327084563269700000,14103100,1005,1,85f751fd,c4e18dd6,50e219e0,cf0327f9,2347f47a,0f2161f8,a61b7726,61f80195,29dbf981,1,0,23644,300,50,2709,3,39,100013,23
10327237756038900000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,8642e43e,87e84f56,d787e91b,1,0,16688,320,50,1873,3,39,-1,23
10328240008190900000,14103100,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,26ea766d,c17850cf,1,0,19771,320,50,2227,0,935,100079,48
10328772947146900000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,86671fb3,e1eae715,1,3,21189,320,50,2424,1,161,100189,71
10328925028609300000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,7148ee63,d4897fef,1,3,24003,320,50,2749,0,43,100176,221
10329057794248700000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,b28b0c4c,5e8117f9,be87996b,1,2,23018,320,50,2658,3,35,100148,23
10329105620733100000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,ed84f59b,0dedddc5,1,2,16688,320,50,1873,3,39,-1,23
10329235813086300000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a126265b,81bcc015,0eb711ec,1,0,16688,320,50,1873,3,39,-1,23
10329422068366400000,14103100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,067be8a0,649e7a14,1,0,17037,320,50,1934,2,39,-1,16
10329449116547900000,14103100,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,9db71322,4ea23a13,1,0,17654,300,250,1994,2,39,-1,33
10330168182156700000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,875664ed,526fa832,1,0,23160,320,50,2667,0,47,-1,221
10330599294900000000,14103100,1005,0,4bf5bbe2,6b560cc1,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8d7c9649,8a4875bd,1,0,20345,300,250,2331,2,39,-1,23
10330721842948600000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,257ab935,ae637522,0f2161f8,edd85bd2,60e4ea68,36b67a2a,1,0,23866,320,50,2736,0,33,-1,246
10330906413187900000,14103100,1005,0,4bf5bbe2,6b560cc1,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8bd4c319,2891f384,1,0,20635,300,250,2374,3,39,-1,23
10331029376001600000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,ed98d1f3,36b67a2a,1,0,23866,320,50,2736,0,33,100170,246
10331114138925300000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,f100d033,d3b3178d,1,2,24041,320,50,2756,3,299,100113,61
10331383211393900000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b30900aa,76f67383,1,0,22261,320,50,2545,0,431,100084,221
10331478222572400000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,46c738c1,3bd9e8e7,1,0,22676,320,50,2616,0,35,-1,51
10331532602630700000,14103100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,be74e6fe,1,0,17753,320,50,1993,2,1063,-1,33
10332306998681900000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,ecb851b2,1,0,22676,320,50,2616,0,35,-1,51
10332439581558500000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,235dacaa,8a4875bd,1,0,15708,320,50,1722,0,35,-1,79
10332751392923400000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,6ca66d98,1ea19ec4,0f2161f8,a99f214a,9462f38d,50a85b97,1,0,16859,320,50,1887,3,39,-1,23
10332809026370100000,14103100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,61fcaa69,33ef0197,1,0,20345,300,250,2331,2,39,-1,23
10332810122922800000,14103100,1005,1,278f8f77,2344ad77,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,1a6f48fc,be6db1d7,1,0,17894,320,50,2039,2,39,100077,32
10332884452321200000,14103100,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f248bf8c,ce576f14,1,0,19772,320,50,2227,0,935,100081,48
10332887161467000000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,af12b385,8a4875bd,1,0,15705,320,50,1722,0,35,100084,79
10332906421301400000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,07f0e4c3,a0f5f879,1,0,22254,320,50,2545,0,431,100084,221
10332916339171500000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,6d1bb9f0,99e427c9,1,0,21611,320,50,2480,3,299,100111,61
1033315517610850000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,65d3ee1a,aad45b01,1,0,22322,320,50,2576,1,161,100193,71
10333201310482200000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,257ab935,ae637522,0f2161f8,fd3cfb9c,4cf80eee,36b67a2a,1,0,23866,320,50,2736,0,33,100170,246
10333473585355600000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,3f591e46,a6403763,1,0,23160,320,50,2667,0,47,-1,221
10333491957585800000,14103100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,946c2d3f,5db079b5,1,2,17653,300,250,1994,2,39,-1,33
10333777535129500000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1bc519e7,8a4875bd,1,0,15707,320,50,1722,0,35,-1,79
10334051403386200000,14103100,1012,1,c52338a7,c4e18dd6,dedf689d,ecad2386,7801e8d9,07d7df22,a99f214a,4a24a18c,a8735f2a,1,0,23722,320,50,2716,3,47,-1,23
10334088880424900000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,7b2fe4a9,b1348024,ecb851b2,1,0,4687,320,50,423,2,39,-1,32
10334183562612600,14103100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7a5cb6b1,2b580930,1,0,23642,320,50,2709,3,39,-1,23
10334199854377300000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,9dc9b416,6bfbb32f,1,3,22599,320,50,2609,3,167,100200,23
10334233222844900000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,6fc85e22,7801e8d9,0f2161f8,a99f214a,830aaabb,f6a35f2f,1,0,23722,320,50,2716,3,47,-1,23
1033424779076330000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,ac735170,a4b6f65b,1,0,19743,320,50,2264,3,425,100000,61
10334300421724200000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,79e904d3,8a4875bd,1,0,15705,320,50,1722,0,35,-1,79
10334393176149900,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,88d004bc,a0f5f879,1,0,22676,320,50,2616,0,35,-1,51
10334524338634900000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,a663c99f,2ea4f8ba,1,0,22324,320,50,2576,1,161,100191,71
10335191062081100000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,4b0ec433,43617dfa,1,0,23866,320,50,2736,0,33,-1,246
10335456775957800000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,75807b96,d9b5648e,cef3e649,a99f214a,b119b66e,72a00661,1,0,23866,320,50,2736,0,33,100170,246
10335637494604500000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,5209146e,9b5ce758,1,0,21706,320,50,2498,3,41,100111,61
10335776567240100000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,c0c5eb49,f2f777fb,0f2161f8,a99f214a,f7fe72d3,b4b19c97,1,0,21611,320,50,2480,3,299,100111,61
10335945210451000000,14103100,1005,0,4e7614cf,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6590d4ac,1ccc7835,1,0,8330,320,50,761,3,175,100075,23
10335959295952400000,14103100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0cf57f6f,aad45b01,1,0,20153,320,50,2307,3,163,-1,61
1033604568537620000,14103100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,aead2de7,feacaaee,1,0,20969,320,50,2372,0,813,-1,46
1033611118899210000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,7e7baafa,2347f47a,0f2161f8,a99f214a,cb0f9619,e7816ba8,1,0,23866,320,50,2736,0,33,100170,246
10336214117824200000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,5327bcc1,1b8a6145,1,0,19743,320,50,2264,3,425,100000,61
10336468509958100000,14103100,1005,1,791b5571,fd13bc73,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,79dde8b8,6bfbb32f,1,0,16859,320,50,1887,3,39,-1,23
10336485042915000000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,080f96db,9b5ce758,1,0,21611,320,50,2480,3,299,100111,61
10336630365949100000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,0d502aac,5096d134,1,2,23737,320,50,2676,0,299,-1,221
10336668810777900000,14103100,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e20f2e41,5.06E+09,1,0,19772,320,50,2227,0,935,100079,48
10336845038627300000,14103100,1002,0,2282eb9e,aa63ae64,50e219e0,ecad2386,7801e8d9,07d7df22,f031848c,2901e8ff,e8c1f38d,0,0,15705,320,50,1722,0,35,-1,79
10336876186716700000,14103100,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3477c68b,bfa15b14,1,0,19772,320,50,2227,0,935,100077,48
10336966551090400000,14103100,1005,0,2b1ddb24,98acf46c,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,79aa1499,2203a096,1,0,17239,320,50,1973,3,39,-1,23
10337669015071800000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a6df415d,d787e91b,1,0,22676,320,50,2616,0,35,-1,51
10337897172206100000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,27ad6cc9,1ccc7835,1,0,23160,320,50,2667,0,47,-1,221
10338108150390800000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,c1d1871a,aad45b01,1,0,20508,320,50,2351,3,163,100020,61
10338505027524300000,14103100,1002,0,15d93b0b,4ebf9b98,50e219e0,ecad2386,7801e8d9,07d7df22,7c45ce6d,1e54c219,8c05c990,0,0,23438,320,50,2684,2,1327,-1,52
10338941698287200000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4ddd2e91,23885c9e,1,0,22676,320,50,2616,0,35,-1,51
1033922719995320000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,6ac3f7aa,e45c0c27,1,3,23224,320,50,2676,0,299,100176,221
10339347867332000000,14103100,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6bc2a8ab,1f0bc64f,1,0,6563,320,50,572,2,39,-1,32
10339357195981300000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,dfdc658a,72a00661,1,0,20508,320,50,2351,3,163,-1,61
10339473393632000000,14103100,1005,1,88154ade,9f448720,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,88d21272,76dc4769,1,0,17893,320,50,2039,2,39,-1,32
10339730803603400000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,257ab935,ae637522,0f2161f8,fbdf24c1,c6844e58,36b67a2a,1,0,23866,320,50,2736,0,33,-1,246
10339732863139100000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,61e125eb,8d96a23d,1,2,24001,320,50,2749,0,43,100176,221
10339905389697500000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,f04e8f71,f4fffcd0,1,0,21706,320,50,2498,3,41,100111,61
10340234805994200000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,92972786,984bf317,365e64e3,1,0,24040,320,50,2756,3,299,100112,61
10340324835686200000,14103100,1005,0,e6409ff1,2148062c,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0afbe5cb,451af639,1,0,20251,320,50,2323,0,687,100081,48
10340675628878100000,14103100,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,24ca4b9c,a5bce124,1,0,8330,320,50,761,3,175,100079,23
10340748981807500000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,5816f830,24f6b932,1,0,23160,320,50,2667,0,47,-1,221
10340966385616500000,14103100,1010,1,85f751fd,c4e18dd6,50e219e0,8c0dcd5a,7801e8d9,0f2161f8,69b39299,9a7fb3c3,9f4f9b1c,4,0,23642,320,50,2709,3,39,-1,23
10341098706656900000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bef0c4d1,3bd9e8e7,1,0,22254,320,50,2545,0,431,-1,221
10341192831500100000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,57cd4006,a0f5f879,1,0,22261,320,50,2545,0,431,-1,221
1034124048155280000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,9f070f97,af7fe221,1,0,19743,320,50,2264,3,425,100000,61
10341267122149300000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,938bbc5e,4ea23a13,1,0,22261,320,50,2545,0,431,-1,221
10341327635899400000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,faeb865b,72a00661,1,0,20508,320,50,2351,3,163,-1,61
10341888810042000000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,9debdf78,cd5b1559,1,2,23161,320,50,2667,0,47,-1,221
10341898398421400000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,416d9aed,2ee63ff8,1,0,22104,320,50,2545,0,431,100084,221
10342450315304700000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,b8e26f00,ef726eae,1,0,23866,320,50,2736,0,33,100170,246
10342458830331900000,14103100,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1ec02b92,d2e5a0b2,1,0,22681,320,50,2528,0,167,100079,221
10342685788237400000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,86df3b89,2203a096,1,0,22676,320,50,2616,0,35,100083,51
10342784918210300000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,7e7baafa,2347f47a,0f2161f8,a99f214a,caaab483,ef726eae,1,0,23866,320,50,2736,0,33,100171,246
10343294266184000000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,7d0dfcda,edead9f4,1,0,23866,320,50,2736,0,33,100170,246
10343524958342300000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,2536f546,f0e794f8,1,0,23866,320,50,2736,0,33,100171,246
10343659050121500000,14103100,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,4312736c,0eb711ec,1,0,8330,320,50,761,3,175,-1,23
10343679786474600000,14103100,1002,0,61a8c644,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,92def88a,83e0d0de,f9ba9057,0,0,21789,320,50,2512,2,291,-1,52
1034377903146090000,14103100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9dcaa190,cbb77256,1,0,22832,320,50,2647,2,39,100148,23
10343911494286800000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0e98aa54,4ea23a13,1,0,22261,320,50,2545,0,431,-1,221
10343965399055300000,14103100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,44800ad7,c34c4173,1,0,19015,300,250,2162,2,39,100124,33
10344259250367600000,14103100,1005,1,85f751fd,c4e18dd6,50e219e0,8be5974d,2347f47a,0f2161f8,88bd1844,200565ec,be8a956b,1,0,23635,320,50,2708,2,39,-1,23
10344387633960300000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f8d6fa2d,ecb851b2,1,0,22104,320,50,2545,0,431,-1,221
10344760840394300000,14103100,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,94a4bf57,6569eeb3,1,0,22624,320,50,2374,3,39,-1,23
10344904720508400000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1da1333f,3bd9e8e7,1,0,22254,320,50,2545,0,431,-1,221
10344936502937900000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c1264e63,711ee120,1,0,22676,320,50,2616,0,35,-1,51
10344998258689900000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,46774ea6,15ec7f39,0f2161f8,dae1c7d9,8cfc3a30,a264bba3,1,5,21611,320,50,2480,3,299,100111,61
10345151796234200000,14103100,1005,1,8e35d87a,5f04e433,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,5daa223e,109f35ad,1,0,22604,320,50,2609,3,167,100200,23
10345243941251500000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,9f33bd81,99e427c9,1,0,21611,320,50,2480,3,299,100111,61
10345336302666000000,14103100,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2b264e3a,d4897fef,1,0,19950,320,50,1800,3,167,100077,23
10345640755950500000,14103100,1010,1,85f751fd,c4e18dd6,50e219e0,0977ff24,7801e8d9,0f2161f8,bbb258fa,557a0b88,f07e20f8,4,0,23639,320,50,2709,3,39,-1,23
10345692762653100000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,c70194af,4ea23a13,1,0,23160,320,50,2667,0,47,-1,221
10346151626131300000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,d9b6c771,fce66524,1,0,23725,320,50,2716,3,47,-1,23
10346230540477900000,14103100,1005,0,faf9c1c2,c8223ee3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1f813c7b,8a4875bd,1,0,23995,320,50,2748,0,35,100130,79
10346334460118700000,14103100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,41a7a6b2,fce66524,1,0,23725,320,50,2716,3,47,-1,23
10346376428272100000,14103100,1005,0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bfff1b0a,aad45b01,1,0,20980,320,50,2371,0,559,100217,46
10346419361521900000,14103100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,14407f24,76dc4769,1,0,8330,320,50,761,3,175,100075,23
10346423484978000000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,c37d9cd0,d04c2433,1f0bc64f,1,0,18987,320,50,2158,3,291,-1,61
10346550944881300000,14103100,1002,0,85f751fd,c4e18dd6,50e219e0,08a53ae7,7801e8d9,07d7df22,70681de0,a0f57dba,f143da2c,0,0,22169,320,50,2553,2,167,-1,23
1034655417176960000,14103100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fe10b2f2,be6db1d7,1,0,20008,320,50,2283,0,163,-1,95
10346908431204400000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,de348559,aaffed8f,1,0,23866,320,50,2736,0,33,100170,246
10347215713087700000,14103100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,eff615cb,711ee120,1,0,17654,300,250,1994,2,39,100084,33
10347355429781500000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,bf8056eb,e1eae715,1,3,21189,320,50,2424,1,161,100192,71
10347720137779700000,14103100,1005,0,cd58172f,b9c4ab81,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e6a67ee0,227628d2,1,0,21158,320,50,2421,3,39,-1,23
10348147412225800000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1afb0965,0eb711ec,1,0,22257,320,50,2545,0,431,100084,221
10348312588105900000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,c014348a,3f0651ad,e981565c,1,0,23901,320,50,2740,0,163,100013,17
103486349961189000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,c44d59da,e572d918,5347522c,1,2,18987,320,50,2158,3,291,100189,61
10348685567137000000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a6b8423d,06fbfd42,1,0,22676,320,50,2616,0,35,100084,51
10348695361588900000,14103100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6f91735e,3e7932d7,1,0,20251,320,50,2323,0,687,100081,48
10348813695970600000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1cf29716,711ee120,1,0,22254,320,50,2545,0,431,-1,221
10348976427062400000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,7e7baafa,2347f47a,0f2161f8,a99f214a,116e4cf3,aaffed8f,1,0,23866,320,50,2736,0,33,100170,246
10349050051607300000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8f44f78d,04f5b394,1,0,22676,320,50,2616,0,35,100084,51
10349094263411400000,14103100,1005,0,517b8671,ac5abf20,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d973f03f,be6db1d7,1,0,8330,320,50,761,3,175,100075,23
10349525836689900000,14103100,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,13f9044e,fbc27727,1,0,20215,320,50,2316,0,167,100075,16
1034963724131170000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c1fc0576,43a30462,1,0,22676,320,50,2616,0,35,100084,51
10349671798785000000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,164a5c8d,5a34c3d0,684581ce,1,0,20006,320,50,2283,0,163,-1,95
10349950721375400000,14103100,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,491f0b6c,0eb711ec,1,0,8330,320,50,761,3,175,-1,23
10349962572854700000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,72c22a5f,2ea4f8ba,1,0,20508,320,50,2351,3,163,-1,61
10349997135123200000,14103100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,05e70df4,1,0,17653,300,250,1994,2,39,-1,33
10350132278292800000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,021d0015,8a4875bd,1,2,24002,320,50,2749,0,43,100176,221
10350189461889300000,14103100,1005,0,4e7614cf,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,235d25cf,d787e91b,1,0,8330,320,50,761,3,175,100075,23
10350392998221700000,14103100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1b99f044,84ebbcd4,1,0,17753,320,50,1993,2,1063,-1,33
1035052359456380000,14103100,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,365fc2e6,d25693ce,1,0,18095,320,50,2060,3,39,-1,23
10350737302059900000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,8a35d073,86209456,be6db1d7,1,0,4687,320,50,423,2,39,100148,32
10351080546671900000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,02e2fdee,07d76b42,1,0,23722,320,50,2716,3,47,-1,23
10351103189558100000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,40f560da,6ae7fb43,1,0,23723,320,50,2716,3,47,100068,23
10351203411831900000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,c9498830,aad45b01,1,0,20508,320,50,2351,3,163,-1,61
