medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
C43079799542146B285EC71076ABC0B7,42909C36C8D0EEDCA9CD953068A7CF02,CMT,1,N,10/9/2013 21:01,10/9/2013 21:09,1,496,2.3,-73.976646,40.751736,-73.950294,40.775723
C43079799542146B285EC71076ABC0B7,42909C36C8D0EEDCA9CD953068A7CF02,CMT,1,N,10/9/2013 18:07,10/9/2013 18:20,1,760,2.4,-73.965439,40.759216,-73.977905,40.733379
DE6DB6AE35E6A59F18934C51762661D5,7CF82DAE0E0EFB3DC98C0B2C3619FC16,CMT,1,N,10/12/2013 1:19,10/12/2013 1:44,1,1501,8.6,-74.000732,40.729996,-73.945992,40.829479
FF38CFFA5AC88677FB043CEE907A585A,C9CFD6B018A9961FB477B58DAD00D148,CMT,1,N,10/11/2013 21:19,10/11/2013 21:21,1,114,0.7,-73.976563,40.74411,-73.983177,40.734978
5CE2826C0F9CA5A1FDF4D82D04B3C79A,442B60815B98CF1C6FFA4E4760A0CBD6,CMT,1,N,10/11/2013 20:21,10/11/2013 20:34,2,755,3,-73.979279,40.78194,-73.968002,40.756302
3F4D013993B634495621DD47ED3C2E9F,C609D7FBEC884326457A1B44B4029405,CMT,1,N,10/12/2013 0:48,10/12/2013 0:52,1,252,0.7,-73.984558,40.732937,-73.988319,40.724049
61C22E72D833C1F868293A9DE377CA8E,28E8597431A7DEE90FB2194AFDE59D6E,CMT,1,N,10/10/2013 20:34,10/10/2013 20:42,1,472,1,-73.993538,40.752167,-73.988922,40.763191
FF38CFFA5AC88677FB043CEE907A585A,C9CFD6B018A9961FB477B58DAD00D148,CMT,1,N,10/11/2013 19:03,10/11/2013 19:10,1,420,0.8,-74.005272,40.707455,-73.998238,40.713276
11268C718C5301D49B099689E1DCACA6,9DD577E2DF1B1B71C0F0AAD883AB81F1,CMT,1,N,10/12/2013 8:53,10/12/2013 9:03,1,592,1.7,-73.978943,40.736439,-74.006691,40.748787
FB5C09EA5BD0D8B2A3842F1D281C7148,CBD8A03A70A6495B5F330D982D502B41,CMT,1,N,10/13/2013 14:24,10/13/2013 14:34,1,567,2.6,-73.986359,40.72242,-73.952538,40.712009
11268C718C5301D49B099689E1DCACA6,9DD577E2DF1B1B71C0F0AAD883AB81F1,CMT,1,N,10/12/2013 7:50,10/12/2013 7:55,1,313,1.6,-73.964104,40.76775,-73.980484,40.750984
A1C7F6137C235BAFA445A136F8920269,D81DB488B35FFE4BB952951F41D5A6F0,CMT,1,N,10/12/2013 16:42,10/12/2013 16:49,2,410,0.6,-73.96981,40.757256,-73.977974,40.760578
1E268C16FEFBC4384CA90B84F8BDD060,1167EF28EEAC54FEDD1DBE1891B1855E,CMT,1,N,10/10/2013 22:45,10/10/2013 22:47,1,151,0.4,-73.97953,40.744457,-73.981216,40.747833
A3897838A9A146D3F645731254B7C91D,E5E30B22415455771E93B8FC9CC82C21,CMT,1,N,10/13/2013 17:49,10/13/2013 17:54,1,275,0.7,-73.992065,40.725361,-73.993195,40.734921
23F7E8636FB9099822AA381054D215D4,F2D5704FD1ADE4F731B3E196366CEE01,CMT,1,N,10/13/2013 12:45,10/13/2013 12:51,1,325,0.9,-73.987206,40.763931,-73.999847,40.758762
9C5AC5D41CA675EB9AB48FD89833E56D,CC3E3ABB7FCB694562E187B507F298CF,CMT,1,N,10/13/2013 13:00,10/13/2013 13:12,1,711,2.6,-73.985832,40.747406,-74.006126,40.714184
6D42AA76826708EA462441CB7133374C,9841D4D39E6852598817927797A88E0E,CMT,1,N,10/13/2013 21:40,10/13/2013 21:47,1,383,0.8,-73.991676,40.727261,-73.994102,40.733639
1FF8339F7869FA04AD0709D6D0C40A2F,5C35BF99B5BAE65D65788468EEC2979F,CMT,1,N,10/13/2013 22:02,10/13/2013 22:21,1,1127,5.5,-73.961517,40.79604,-73.93187,40.858215
B6B09CE0D9D50857F395FAAD6A24FC08,2A118E560060320AA10A3E511F387F3B,CMT,1,N,10/7/2013 11:16,10/7/2013 11:32,1,986,1.9,-73.961662,40.774498,-73.965004,40.752865
23F7E8636FB9099822AA381054D215D4,F2D5704FD1ADE4F731B3E196366CEE01,CMT,1,N,10/13/2013 13:38,10/13/2013 13:50,1,737,4,-73.985016,40.718964,-73.961418,40.75956
950FEFC7E31F14B849B91A0055607FEF,D5F01DEBEC3C760406A2CDE97136D220,CMT,1,N,10/12/2013 1:31,10/12/2013 1:39,2,513,1.4,-73.951515,40.714062,-73.954552,40.731419
A5FFECFF7296D12109D1791BE9B43724,1318AE15A52C171BF63B0DB992BA1451,CMT,1,N,10/7/2013 17:24,10/7/2013 17:32,1,427,1.3,-73.96579,40.762112,-73.95842,40.777676
D7A0867E02029BB042117075B561CE8C,49F7757D2EAD3E28F86290576E94AD3B,CMT,1,N,10/7/2013 12:32,10/7/2013 12:47,2,884,1.7,-73.991455,40.73159,-73.983467,40.748386
B665C0976F94DCFC109A9022AB59D4C5,65651A3A8E5D9727BF44337DFE432300,CMT,1,N,10/7/2013 9:55,10/7/2013 10:05,1,598,1.1,-74.006996,40.716393,-73.995621,40.726337
574DF8C3233C672473DC0F1D82D8B302,FD433941F709A5F13EF7856B93A1A509,CMT,1,N,10/11/2013 19:48,10/11/2013 20:12,1,1431,3.7,-73.989952,40.736946,-73.960037,40.771309
E88214818594A025E8F828616496784D,D728A80821AEA955B385B9A5AC20871B,CMT,1,N,10/7/2013 8:13,10/7/2013 8:25,1,724,2.1,-73.989548,40.756527,-73.987328,40.738968
E0FA517F15FC6467F5F913B3AF416930,543692258CA3C45A34CBD880915EEF66,CMT,1,N,10/13/2013 13:53,10/13/2013 14:07,2,866,2.6,-73.992378,40.769157,-73.995827,40.738865
3540A507DFBCCDAEED99E7559B8F41FC,BBD8A9A4CD404654DA91093C370064D8,CMT,1,N,10/13/2013 1:56,10/13/2013 2:04,1,493,0.9,-73.986389,40.730232,-73.993828,40.729973
3540A507DFBCCDAEED99E7559B8F41FC,BBD8A9A4CD404654DA91093C370064D8,CMT,1,N,10/13/2013 1:32,10/13/2013 1:50,1,1044,3.2,-74.010468,40.712246,-73.980301,40.744732
D28DD94BE7682B7434EC5CA4D523A788,64D6797CFAFD5F96BD1C7BFB76A842D9,CMT,1,N,10/13/2013 23:44,10/13/2013 23:59,1,886,3.9,-73.988686,40.7785,-73.974533,40.742279
13BA5A467BEC728B776D0A42CC947118,E2EA2872C55C0C31F2958F6431DBF32E,CMT,1,N,10/12/2013 4:18,10/12/2013 4:32,4,856,3,-73.980026,40.660786,-73.959526,40.686623
2742CD8133C052F1B28958824E103249,CF8A1417F307ABA845448148F3E92A14,CMT,1,N,10/7/2013 15:26,10/7/2013 15:36,1,622,0.7,-73.954666,40.783997,-73.955032,40.775761
B96187B5A45E91CA87B5293A09B612AD,15895EA361BD1E3AEA2D2FF0C0C76025,CMT,1,N,10/12/2013 19:56,10/12/2013 20:06,1,657,1.9,-73.96946,40.762852,-73.980499,40.743324
28172009F5513B25F4091C0929C4515D,3FB6E5D29135FBE9147457B64ABC5CD0,CMT,1,N,10/8/2013 0:03,10/8/2013 0:17,1,840,4,-73.987053,40.747169,-73.967216,40.797878
738A62EEE9EC371689751A864C5EF811,6C911102D332D316066F024A491D914F,CMT,1,N,10/8/2013 10:42,10/8/2013 10:46,1,235,0.3,-73.981171,40.766033,-73.974701,40.763294
359577AA045D6E26572E3B92BFDC6E5C,819D4DD7D8D7646FB54053D66243892E,CMT,1,N,10/9/2013 11:23,10/9/2013 11:30,1,441,0.7,-73.991692,40.751434,-73.987488,40.744221
359577AA045D6E26572E3B92BFDC6E5C,819D4DD7D8D7646FB54053D66243892E,CMT,1,N,10/9/2013 8:20,10/9/2013 8:25,1,272,0.5,-73.949753,40.772087,-73.954681,40.776531
B3FAAE078EE0E2D1FDD71E4BF7697877,95A923023662AFAD6DD37F5A3B88C673,CMT,1,N,10/8/2013 17:43,10/8/2013 17:49,2,372,0.9,-73.992081,40.730827,-73.994247,40.720135
C3C09E2D0CEEC61D38FDA6A416DF6928,59492BBD72E165AB1B870C1B7BF1EB70,CMT,1,N,10/13/2013 12:05,10/13/2013 12:17,1,721,1.6,-73.994286,40.750885,-73.982262,40.771473
C3C09E2D0CEEC61D38FDA6A416DF6928,59492BBD72E165AB1B870C1B7BF1EB70,CMT,1,N,10/13/2013 14:36,10/13/2013 15:03,2,1568,4.1,-73.956001,40.776119,-73.991264,40.750095
C3C09E2D0CEEC61D38FDA6A416DF6928,59492BBD72E165AB1B870C1B7BF1EB70,CMT,1,N,10/13/2013 14:06,10/13/2013 14:32,2,1520,3.4,-73.998795,40.734688,-73.963036,40.766392
5F0ABF86E1E40CB35F05516B07D93A14,0EB70D3B3BE040DAF5D0E6C15E8119FD,CMT,1,N,10/12/2013 22:42,10/12/2013 22:58,1,964,2.3,-74.004669,40.724377,-73.980278,40.742992
62F7D66C304390A9385895ED1B577B58,6109C778AEE701364F2B43A7538B17A0,CMT,1,N,10/12/2013 23:22,10/12/2013 23:37,1,903,6,-73.980858,40.764103,-73.94252,40.812359
B16C4A0C4185B6DF06194A71EA22E9B8,BAD663CA7217F3E7ECD318C19ADDE08D,CMT,1,N,10/9/2013 13:48,10/9/2013 14:13,1,1498,4.9,-74.010254,40.710251,-73.985245,40.763733
46171ECCEEB4EA66098218B44F840823,8CEA55147F1DDD71F9AEE85010118F39,CMT,1,N,10/10/2013 18:20,10/10/2013 18:35,1,897,2.3,-73.994659,40.751842,-73.997551,40.72187
46171ECCEEB4EA66098218B44F840823,8CEA55147F1DDD71F9AEE85010118F39,CMT,1,N,10/10/2013 19:33,10/10/2013 19:47,1,823,2.2,-73.99044,40.73711,-74.006416,40.710171
B4EA833D607E5886356128FF72B6C0F6,249E74EAB6628104A73247166DC7E091,CMT,1,N,10/10/2013 7:55,10/10/2013 8:09,1,837,2.7,-73.993202,40.757591,-73.989098,40.730816
E9FA616510F27097982DA2CE4E767FCD,B3089DC6321C435D52E2E596542F8CA8,CMT,1,N,10/12/2013 21:52,10/12/2013 21:57,1,303,1.3,-73.994064,40.751099,-73.991127,40.765594
025B98A22ED771118FC0EB44A0D3BD9D,9E7ACC022900221DD044A49D313A036E,CMT,1,N,10/11/2013 11:59,10/11/2013 12:09,1,565,1.1,-73.98597,40.744354,-73.971664,40.751141
B4EA833D607E5886356128FF72B6C0F6,249E74EAB6628104A73247166DC7E091,CMT,1,N,10/10/2013 3:41,10/10/2013 3:51,1,623,5.4,-73.988564,40.722691,-73.919586,40.739433
AF891E81F321D561394177F5F91C5549,881E21C13288488BE7EE2CE60B482772,CMT,1,N,10/11/2013 10:33,10/11/2013 10:48,1,892,1.5,-73.977486,40.758629,-73.978638,40.77235
AF891E81F321D561394177F5F91C5549,881E21C13288488BE7EE2CE60B482772,CMT,1,N,10/11/2013 9:39,10/11/2013 9:47,1,475,1.2,-73.961143,40.774166,-73.970848,40.76186
80E24DEDBF084D1002B13EE0148526FA,5D7D38F7C5D658F57C9C4FEA91F39440,CMT,1,N,10/12/2013 21:22,10/12/2013 21:32,1,598,1.6,-73.998802,40.73983,-74.007866,40.717293
CB8A9156EC40FF4CA3D9C5173EE33744,F8850D156C1EFCD5A7F1D3DBA24C7BFD,CMT,1,N,10/7/2013 7:57,10/7/2013 8:16,1,1102,3,-73.974854,40.790745,-73.980118,40.75412
C49D473BFF66F1393DD82091A69FBC49,6D499DF7F9840CBC4D92CB0CBEFCF2F2,CMT,1,N,10/13/2013 8:04,10/13/2013 8:37,4,1985,18.1,-74.013275,40.702286,-74.078293,40.64386
4A5EB7776D172F5F85B6F344C806DA90,6BAEC1AD65956AFB5EA52D20F3DC6C4A,CMT,1,N,10/9/2013 12:29,10/9/2013 12:53,1,1416,3.6,-73.988731,40.75481,-74.011635,40.707302
4A5EB7776D172F5F85B6F344C806DA90,6BAEC1AD65956AFB5EA52D20F3DC6C4A,CMT,1,N,10/9/2013 16:02,10/9/2013 16:11,1,528,2.1,-73.967484,40.76086,-73.944496,40.778362
4A5EB7776D172F5F85B6F344C806DA90,6BAEC1AD65956AFB5EA52D20F3DC6C4A,CMT,1,N,10/9/2013 11:50,10/9/2013 12:00,1,600,1.2,-73.96032,40.775806,-73.969971,40.763298
11DE8F5D4F044F2BFD18DFB8E2874D30,DFC2FCB2C9BFCD12915648D59CEE8747,CMT,1,N,10/13/2013 21:25,10/13/2013 21:43,1,1091,5.8,-74.001221,40.731804,-73.999069,40.662708
E9FA616510F27097982DA2CE4E767FCD,B3089DC6321C435D52E2E596542F8CA8,CMT,1,N,10/13/2013 19:00,10/13/2013 19:14,2,822,1.5,-74.007713,40.742939,-73.998421,40.760803
C81D5864133D6AD9DA0432531D079853,839C726EFA07E24F7EDCFFE5057CEA89,CMT,1,Y,10/9/2013 14:35,10/9/2013 14:49,1,803,1.2,-73.981171,40.767948,-73.994804,40.76012
5C4E04F8A6799BE2A8899ADED33FBDB8,6AE12294BBE2A1257909A5DCD43F5D9A,CMT,1,N,10/12/2013 21:57,10/12/2013 22:06,2,552,1.9,-73.970612,40.762341,-73.989876,40.774632
5C4E04F8A6799BE2A8899ADED33FBDB8,6AE12294BBE2A1257909A5DCD43F5D9A,CMT,1,N,10/12/2013 17:04,10/12/2013 17:41,2,2196,2.8,-73.962883,40.772629,-73.996918,40.756123
7D84C0EF9970B0A0EB736B5A077E109E,3A2DAB191DEB336C5D597FA4A89B0877,CMT,1,N,10/12/2013 23:27,10/12/2013 23:41,2,827,1.8,-73.978455,40.724743,-74.003159,40.73801
7D84C0EF9970B0A0EB736B5A077E109E,3A2DAB191DEB336C5D597FA4A89B0877,CMT,1,N,10/12/2013 23:43,10/12/2013 23:57,2,807,3.1,-74.003532,40.738464,-73.966377,40.754864
733015B96769005F09B439E6D36DCAE1,3844340352C84AC293960F158C70AAC8,CMT,1,N,10/10/2013 23:27,10/10/2013 23:42,1,890,3.9,-74.005577,40.741043,-73.961761,40.768337
A0DFBA30FA80922CBEBCFF97AFE50AAB,920C1976BE65D7F87783A0C5EB7C2707,CMT,1,N,10/9/2013 9:14,10/9/2013 9:25,1,694,2.1,-73.95269,40.780777,-73.975937,40.776451
7ECD9CFAE09251F893DD7EB2718E1B51,BE0B7280148588D646765E6C5720712C,CMT,1,N,10/8/2013 13:47,10/8/2013 14:06,1,1136,1.6,-73.984261,40.748287,-73.976067,40.761375
7ECD9CFAE09251F893DD7EB2718E1B51,BE0B7280148588D646765E6C5720712C,CMT,1,N,10/8/2013 11:21,10/8/2013 11:33,1,749,1,-73.992905,40.753086,-73.981705,40.746662
7D84C0EF9970B0A0EB736B5A077E109E,3A2DAB191DEB336C5D597FA4A89B0877,CMT,1,N,10/12/2013 22:19,10/12/2013 22:30,1,630,2,-73.980209,40.742901,-73.981865,40.763729
7D84C0EF9970B0A0EB736B5A077E109E,3A2DAB191DEB336C5D597FA4A89B0877,CMT,1,N,10/12/2013 17:06,10/12/2013 17:26,2,1219,9.3,-73.862968,40.769173,-73.960388,40.775833
733015B96769005F09B439E6D36DCAE1,3844340352C84AC293960F158C70AAC8,CMT,1,N,10/10/2013 19:52,10/10/2013 20:01,1,561,1.9,-73.992203,40.737904,-74.008186,40.720043
37160E69109D19BB7B0DA794407F4E4B,D57F85FB882783F55678150C089E08A0,CMT,1,N,10/9/2013 9:18,10/9/2013 9:24,1,344,0.8,-73.978012,40.757473,-73.97818,40.748493
D72DF7B12201912BFDBB93081EF04C96,E80EF29F2ED3C30F165D3974D90492B9,CMT,5,N,10/13/2013 14:00,10/13/2013 14:01,2,50,0.8,-74.027458,40.748734,-74.027817,40.747742
1C2AB1AE88D24E012C34D20C626D1152,B7E552DCC1D401B7E441D58079538941,CMT,1,N,10/10/2013 8:09,10/10/2013 8:17,1,442,1.1,-73.981857,40.777054,-73.984024,40.761971
A2CBF869A5291A06F530C06D0A039945,C481D9C1B8E9FE913B4AF54F6E0D69F4,CMT,1,N,10/8/2013 7:02,10/8/2013 7:10,1,433,2.1,-73.986458,40.734711,-73.969147,40.760761
87161B1E9046C244B9B421F67C25F370,3C51A65A49E8D783FAFEB33228E764EE,CMT,1,N,10/9/2013 21:46,10/9/2013 21:55,1,528,1.9,-73.96817,40.762363,-73.98037,40.739456
87161B1E9046C244B9B421F67C25F370,3C51A65A49E8D783FAFEB33228E764EE,CMT,1,N,10/10/2013 3:16,10/10/2013 3:23,1,416,2.8,-74.00975,40.720444,-73.998116,40.75684
F0FBEA57D20A0E9AFEC0F0ED4F0952B4,3877D306883C02E189388F742278EA1A,CMT,1,N,10/12/2013 11:16,10/12/2013 11:25,1,509,1.6,-73.983986,40.775887,-73.976295,40.794842
1DB26B77B7E1F92921D52EB3C2FB278B,BA88102A5553830F17F215F4F59D3EF1,CMT,1,N,10/12/2013 1:46,10/12/2013 1:48,1,166,0.5,-74.002411,40.750237,-73.994942,40.750088
1DB26B77B7E1F92921D52EB3C2FB278B,BA88102A5553830F17F215F4F59D3EF1,CMT,1,N,10/11/2013 22:41,10/11/2013 22:45,1,290,0.8,-73.959381,40.766895,-73.969124,40.763737
3E5703FEDCBD06883431F9A52AEF6796,AE614918C7A4B870C759C490EF255C99,CMT,1,N,10/12/2013 2:10,10/12/2013 2:22,1,749,3,-73.979095,40.728058,-74.014641,40.716927
198109D0AF980C5BC9EB6BAB9FD86EF8,74D2BD1261CD7590E2ACDFA9990B64E5,CMT,1,N,10/13/2013 1:28,10/13/2013 1:35,1,422,1.4,-73.949013,40.776733,-73.960625,40.762291
198109D0AF980C5BC9EB6BAB9FD86EF8,74D2BD1261CD7590E2ACDFA9990B64E5,CMT,1,N,10/13/2013 2:43,10/13/2013 3:00,3,986,4.4,-73.980545,40.73024,-73.983604,40.775356
A1D7B8C8630CA47CE207E0F18C9F27AB,FF0FBFBB6B1D34686F7A94DA32818F4C,CMT,1,N,10/7/2013 18:26,10/7/2013 18:45,1,1157,7.2,-74.013779,40.717617,-73.96048,40.761806
A1D7B8C8630CA47CE207E0F18C9F27AB,FF0FBFBB6B1D34686F7A94DA32818F4C,CMT,1,N,10/8/2013 0:31,10/8/2013 0:50,1,1123,7,-73.988472,40.723049,-73.973267,40.798473
7C967CE635DDB4C87CBBE9243F87BB73,46F601A3D1A1FB4C139E0527B9D8F593,CMT,1,N,10/11/2013 17:43,10/11/2013 17:54,1,658,2.1,-73.984596,40.769787,-73.956039,40.771049
7C967CE635DDB4C87CBBE9243F87BB73,46F601A3D1A1FB4C139E0527B9D8F593,CMT,1,N,10/11/2013 20:34,10/11/2013 20:55,1,1289,3.7,-73.983078,40.765816,-73.984375,40.725033
41775ADD627BFCF3C6BD3E5C1A661395,9E9A8A95BC0AD7D88389391E9F087030,CMT,1,N,10/7/2013 20:19,10/7/2013 20:29,1,588,1.7,-73.990181,40.746536,-73.969933,40.752861
41775ADD627BFCF3C6BD3E5C1A661395,9E9A8A95BC0AD7D88389391E9F087030,CMT,1,N,10/7/2013 16:51,10/7/2013 16:56,1,287,1.2,-73.961189,40.76078,-73.949158,40.776775
D11077533CE0D71338F5CECE41773004,7162D9CB6C22F5E493765CE472004341,CMT,2,N,10/8/2013 15:15,10/8/2013 16:16,4,3644,17.3,-73.985863,40.758503,-73.782982,40.6446
0B917B832C0116C40FEB0348A7B886E1,386F0708E2FD315467AA9FB38BC09D5A,CMT,1,N,10/7/2013 0:06,10/7/2013 0:16,1,607,2.3,-74.008911,40.705814,-74.009415,40.737587
4313CEF5E971DE658618F468688EE2C2,7BDDC895FDEC5B98AA7FD7196F5393B0,CMT,1,N,10/7/2013 10:01,10/7/2013 10:13,1,731,1.3,-73.977127,40.751781,-73.994041,40.74807
4313CEF5E971DE658618F468688EE2C2,7BDDC895FDEC5B98AA7FD7196F5393B0,CMT,1,N,10/7/2013 19:38,10/7/2013 19:45,2,362,1.1,-73.982597,40.742706,-73.992149,40.729942
E1E38AAAD0B9E311096EF7D6818B4598,284B6D23C9BB5266DD7E67D1CFCB4428,CMT,1,N,10/10/2013 0:33,10/10/2013 0:38,1,313,0.8,-73.973083,40.689651,-73.986229,40.692547
69B9FC90EB1AC480E57A1CB2CC545B4C,2E2AEDA150C8CB395E6488C1C89936E0,CMT,1,N,10/9/2013 20:05,10/9/2013 20:17,1,730,1.5,-73.97699,40.758316,-73.994064,40.746231
69B9FC90EB1AC480E57A1CB2CC545B4C,2E2AEDA150C8CB395E6488C1C89936E0,CMT,1,N,10/9/2013 19:58,10/9/2013 20:01,1,151,0.4,-73.978432,40.753822,-73.977364,40.759373
E826C50A5E8428EA9DF8030B573FF3D4,258C63651971081FB67622FED0DA7C78,CMT,1,N,10/9/2013 22:10,10/9/2013 22:26,2,947,1.9,-73.986809,40.760944,-73.97187,40.744839
333D72A3E9C09AD9EFBF79F549EFA67B,43486DD90ACD983F3ABE11D630679021,CMT,1,N,10/9/2013 20:29,10/9/2013 20:39,1,643,1.3,-74.005257,40.736038,-73.988411,40.724152
333D72A3E9C09AD9EFBF79F549EFA67B,43486DD90ACD983F3ABE11D630679021,CMT,1,N,10/9/2013 19:19,10/9/2013 19:22,2,187,0.5,-73.959145,40.76915,-73.955429,40.772591
B27C1CA13456CC68C9C8E3A29A4BF652,E9E12AB1A236CE506C3BC6626A99C9E6,CMT,1,N,10/9/2013 18:24,10/9/2013 18:29,1,293,0.8,-73.959068,40.771999,-73.947701,40.772861
1D57896A10408B2E22F05D165EC392C0,E384BEE2A094B7EB3D5691F809703902,CMT,1,N,10/8/2013 19:19,10/8/2013 19:24,1,293,0.8,-73.981918,40.746037,-73.988785,40.752419
B395FD78CE1C5433FF5AC2CBC53D7512,AD15DFFF915CBD3C5E798BF61E496BFF,CMT,1,N,10/8/2013 20:50,10/8/2013 21:00,1,619,1.4,-73.975266,40.741432,-73.99469,40.751659
1D57896A10408B2E22F05D165EC392C0,E384BEE2A094B7EB3D5691F809703902,CMT,1,N,10/8/2013 21:18,10/8/2013 21:31,2,786,3,-73.955078,40.820316,-73.978699,40.783257
27BA7EA0007FD916074536126C8EB554,2318D98458586617EF431392FD811778,CMT,1,N,10/8/2013 19:30,10/8/2013 19:49,1,1144,4.4,-73.984695,40.736778,-73.976051,40.786339
399A3A1A78E1C169201CCEE69443B6A5,097B9F28DA79F69C946ACE98E68C0821,CMT,1,N,10/8/2013 20:03,10/8/2013 20:16,1,833,1.4,-73.979919,40.75787,-73.963676,40.758636
399A3A1A78E1C169201CCEE69443B6A5,097B9F28DA79F69C946ACE98E68C0821,CMT,1,N,10/9/2013 0:21,10/9/2013 0:27,2,363,1,-73.98848,40.735458,-73.994621,40.74527
4302831147353F9C8F68002F5E400A84,0E1BC3A5AD6974B5D4E8B6A6054F4B9B,CMT,1,N,10/8/2013 19:17,10/8/2013 19:21,1,238,0.9,-73.990631,40.766121,-73.981567,40.778782
31208ED97DF2CE387738B519D2B38912,5A908EECD91FB30664AAB3DAFF0C360B,CMT,1,N,10/11/2013 14:29,10/11/2013 14:52,1,1381,7.3,-73.944435,40.714642,-73.861259,40.767979
4302831147353F9C8F68002F5E400A84,0E1BC3A5AD6974B5D4E8B6A6054F4B9B,CMT,1,N,10/8/2013 21:08,10/8/2013 21:16,1,460,1.3,-74.001511,40.73103,-73.998604,40.742138
586D9BD604B923DA39303D10B3C7451F,C72A773829ED990AF65AC4D9AA86E440,CMT,1,N,10/8/2013 21:35,10/8/2013 21:40,2,283,1.4,-73.937424,40.804523,-73.951332,40.785675
11210FCEC0DCC4FB836818F9B94D8754,E405E0A35E2E5B7D3DDA1537A9AE7116,CMT,2,N,10/12/2013 15:43,10/12/2013 16:20,1,2207,16.5,-73.988693,40.721504,-73.804626,40.661926
9628EE58FCE1BC96FB3E9CB449EC1B88,310C2C4D1C295CAD56076381F3C21398,CMT,1,N,10/10/2013 16:00,10/10/2013 16:14,1,808,5.8,-74.011314,40.702969,-73.969337,40.753235
60A4B864650D636B199968CEE8A258AB,147935ACB4190503FD359C8FE25818C9,CMT,1,N,10/7/2013 1:55,10/7/2013 1:59,1,257,0.8,-73.995316,40.728909,-73.983795,40.729656
AEAFBC622AD0D0676940BFCE87590FBA,E111DBD2CB77C026301E57109532F052,CMT,1,N,10/13/2013 15:48,10/13/2013 15:52,2,209,0.8,-73.961609,40.774239,-73.953079,40.783375
484D99A0B487B45B6DCC8AE37D8C74CE,4E0C73AABAAE46FCCE7B4DEA5BAF758C,CMT,1,N,10/9/2013 12:06,10/9/2013 12:08,1,72,0.3,-73.973656,40.789639,-73.977493,40.7873
477FA05286AFC4831C2C1BA13EFC008B,7E16A3E9FD77DBCC2E43AED5ED7D5E08,CMT,1,N,10/8/2013 20:23,10/8/2013 20:43,2,1200,4.4,-73.993301,40.748898,-73.945549,40.782562
477FA05286AFC4831C2C1BA13EFC008B,7E16A3E9FD77DBCC2E43AED5ED7D5E08,CMT,1,N,10/8/2013 16:54,10/8/2013 17:05,1,685,1.9,-73.997002,40.741573,-73.987892,40.764141
9FABF847B7F0044F14098A29026ABE5E,04D6A276E28EE68380AB0D6AC7EFCCE7,CMT,1,N,10/11/2013 1:23,10/11/2013 1:37,1,842,3.2,-73.966492,40.715191,-73.932503,40.697376
FD4DFF557D372D2A360F9C1D10C03D60,D955BA1F27676EED2ADE6EFD12F6F098,CMT,1,N,10/10/2013 9:11,10/10/2013 9:19,1,492,1.1,-73.954765,40.765953,-73.968216,40.75745
6E971D109A3A2D171963D7E747692A28,2552C8FFA6C8E68359ED8E53973DF6D8,CMT,1,N,10/10/2013 13:14,10/10/2013 13:22,1,508,1.8,-74.005577,40.726528,-74.003258,40.749142
B96187B5A45E91CA87B5293A09B612AD,15895EA361BD1E3AEA2D2FF0C0C76025,CMT,1,N,10/12/2013 17:05,10/12/2013 17:27,1,1352,2.3,-73.98214,40.772766,-73.984901,40.748291
B96187B5A45E91CA87B5293A09B612AD,15895EA361BD1E3AEA2D2FF0C0C76025,CMT,1,N,10/12/2013 18:26,10/12/2013 18:36,1,643,1.5,-73.978806,40.737045,-74.002762,40.747124
4883050E1B70AC55138DB4B04D74E5BC,FEB12D72F480582225020AFDC52BCE78,CMT,1,N,10/9/2013 11:58,10/9/2013 12:11,1,806,1.7,-74.000168,40.753139,-73.981003,40.765366
D28DD94BE7682B7434EC5CA4D523A788,64D6797CFAFD5F96BD1C7BFB76A842D9,CMT,1,N,10/13/2013 21:28,10/13/2013 21:47,3,1153,1.7,-73.995773,40.764523,-73.971481,40.755051
45AFE05067944461C080AEBD0256015B,CA726BF465466A652DDBB6E0B0E4F78C,CMT,1,N,10/7/2013 12:23,10/7/2013 12:54,1,1899,5.4,-73.988525,40.778496,-73.989578,40.739918
D9B549FF7670E863C74E742459E40112,7776397D85C01429DCCC162E2C1AAA8C,CMT,1,N,10/13/2013 10:36,10/13/2013 10:41,4,306,1.1,-73.973785,40.77943,-73.970505,40.768101
5D80E9532646508F4AAC2455980EA18D,EEAB41D760814EA20FF5834C10271589,CMT,1,N,10/8/2013 22:05,10/8/2013 22:10,1,283,0.9,-73.997673,40.736629,-74.009201,40.738762
E1E2675F46577A598CC83F08D52A02AE,900B6A0BFE2326C10C624D61BB0E9BE0,CMT,1,N,10/11/2013 15:43,10/11/2013 16:01,1,1058,2.4,-73.979759,40.743134,-73.997467,40.720821
9CAD586BE0A5E2172A7A343D73AD117C,3FAF8EE0FD13DF0B08550BBEFC31B413,CMT,1,N,10/10/2013 8:28,10/10/2013 8:42,1,860,1.9,-73.985268,40.738773,-73.990791,40.755589
4F68041F5553F95AC609D64F63FA709C,FA20332B82D5B9C5A7B6DCA8046AA7BD,CMT,1,N,10/8/2013 21:01,10/8/2013 21:08,1,431,0.8,-73.989761,40.734344,-73.98362,40.726002
